id,size,color,source,target
"Фата-с-Савра: Кривавий заповіт: Оповідання, № 12",1,#E59295,1983,"Грассо, Маріо: Нові машини, № 04"
"Фаулз, Джон: Мантиса: Роман, № 01",1,#F2A2A59,1980 - 1990,Italy
"Фаулз, Джон: Мантиса: Роман, № 02",1,#84B5B54,1980 - 1990,Italian
"Федосеев: Повість про невдалого рибалку: [Вірш], № 27",1,#D1605E,1980 - 1990,1983
"Феєш, Ендре: Добрий вечір, літо, добрий вечір, кохання: Роман, № 01",1,#E59296,1983,"Грассо, Маріо: План «Трюк», № 04"
"Фейнберг, Баррі: Епітафія Дж. Б. Марксу, № 02",1,#F2A2A60,1980 - 1990,Italy
"Фейнберг, Баррі: Ми знайшли спільну мову: [Вірш], № 12",1,#84B5B95,1980 - 1990,Italian
"Фейнберг, Баррі: Несподівана пісня: [Вірші], № 02",1,#84B5B96,1980 - 1990,1983
"Фейхоо, Самуель: [Поезії], № 07",1,#D1605E,1983,"Грассо, Маріо: Без свідків, № 04"
"Фейхоо, Самуель: Будиночок у горах: Новели, № 01",1,#E59296,1980 - 1990,Italy
"Фейхоо, Самуель: Вежі Києва: [Вірш], № 05",1,#F2A2A60,1980 - 1990,Italian
"Фейхоо, Самуель: Солдат Елой, № 01",1,#84B5B55,1980 - 1990,1983
"Фейхоо, Самуель: Хуан Кінкін: Роман, № 12",1,#D1605E,1983,"Грассо, Маріо: Проти світла, № 04"
"Фейхтвангер, Ліон: Дещо про письменника Л. Ф.: (Жартівлива автобіогр. Л. Фейхтвангера), № 12",1,#E59297,1980 - 1990,Italy
"Фейхтвангер, Ліон: Дім Дездемони: Урив, з кн, № 06",1,#F2A2A61,1980 - 1990,Italian
"Фелан, Джім. article Баран із дзвіночком: Новела: -, № 10",1,#84B5B52,1980 - 1990,1983
"Фелах, Салах: Терниста дорога: Роман, № 07",1,#D1605E,1983,"Грассо, Маріо: Сина хмара, № 04"
"Фелдеак, Янош: Елегія Разліва: [Вірш], № 10",1,#E59294,1980 - 1990,Italy
"Фелдек, Любомир [Любомір]: [Поезії], № 09",1,#F2A2A58,1980 - 1990,Italian
"Фелдек, Любомир [Любомір]: Північне літо: Уривок: Поезія, № 03",1,#84B5B53,1980 - 1990,1983
"Фелпс, Антоні: Вірш до гори: Вірш, № 05",1,#D1605E,1983,"Грассо, Маріо: Незаконне будівництво під прикриттам ночі: Оповіданна, № 04"
"Фелсен, Генрі Грегор: Самогубство з сотнею доларів: Оповідання, № 04",1,#E59295,1980 - 1990,Italy
"Фенольйо, Беппе: Особиста справа: Роман, № 08",1,#F2A2A59,1980 - 1990,Italian
"Ференц, Мора: Боротьба зі світанком: Казка, № 09",1,#84B5B96,1980 - 1990,1987
"Ферко, Мілан: Пісня Налєпки, № 11",1,#84B5B97,1987,"Грассо, Маріо: [Поезії], № 06"
"Ферко, Мілан: Пророцтво: [Вірші], № 11",1,#D1605E,1980 - 1990,Italy
"Фернандес де Моратін, Леандро: «Геронсіо, облишмо жарти...»: Епіграма, № 01",1,#E59295,1980 - 1990,Italian
"Фернандес де Моратін, Ніколас: «Ослячий череп довгий час...»: Епіграма, № 01",1,#F2A2A59,1980 - 1990,1989
"Фернандес Ретамар, Роберто: Коли сниться війна: [Вірші], № 01",1,#84B5B54,1989,"Греппі, Чезаре: Із збірки «Військові хитрощі»: [Поезії], № 06"
"Фернандес Ретамар, Роберто: Мрія про мир, № 01",1,#D1605E,1980 - 1990,Italy
"Фернандес Ретамар, Роберто: Наша повинність перед Федеріко Гарсіа Лоркою, № 07",1,#E59296,1980 - 1990,Italian
"Фернандес Ретамар, Роберто: Обов’язок писати про все: [Вірші], № 07",1,#F2A2A60,1980 - 1990,1983
"Фернандес Ретамар, Роберто: Полеглим...: [Вірш], № 04",1,#84B5B95,1983,"Гуцці, Паоло: -, № 05"
"Фернандес Флорес, Венсеслао: Бідування поганого фізіономіста, № 04",1,#84B5B96,1970 - 1980,Italy
"Фернандес Флорес, Венсеслао: Дорога до щастя: Оповідання, № 10",1,#D1605E,1970 - 1980,Italian
"Фернандес Флорес, Венсеслао: Я і злодій: Лихі пригоди поганого фізіономіста: Оповідання, № 08",1,#E59296,1970 - 1980,1975
"Фернандес Флорес, Венсеслао: Я та злодій: Оповідання, № 04",1,#F2A2A60,1975,"Данте, Аліг’єрі [Алігієрі]: Божественна комедіа. Пекло Пісна, № 10"
"Фернандес Флорес, Ісідоро: Драбина і кохання: Оповідання, № 01",1,#84B5B55,1960 - 1970,Italy
"Фернандес, Отто: [Поезії], № 07",1,#D1605E,1960 - 1970,Italian
"Феррейро, Альфредо Маріо: Перон, на якому очікують повернення Севастополя: [Вірш], № 10",1,#E59297,1960 - 1970,1965
"Феррер, Рауль: Буденні вірші: [Вірші], № 01",1,#F2A2A61,1965,"Данте, Аліг’єрі [Алігієрі]: Божественна комедіа. Чистилище Пісні 1,6, № 05"
"Феррер, Рауль: Візьміть що чайку, № 01",1,#84B5B52,1990 - 2000,Italy
"Феррер, Рауль: Сонет Радянському Союзові, № 12",1,#D1605E,1990 - 2000,Italian
"Фертюк А: Вирує день: [Вірші], № 19",1,#E59294,1990 - 2000,1996
"Фертюк А: Рівняйсь по лінії ЦК!, № 19",1,#F2A2A58,1996,"Данте, Аліг’єрі [Алігієрі]: Божественна комедіа. Пекло Пісна X, № 10/11"
"Фігейреду, Гільєрме: Бог переночував у цьому домі: П’єса, № 04",1,#84B5B53,1960 - 1970,Italy
"Фігейреду, Гільєрме: Медаль, револьвер і Підозра: Оповідання, № 01",1,#D1605E,1960 - 1970,Italian
"Фігера Аймеріч, Анхела: [Поезії], № 03",1,#E59295,1960 - 1970,1968
"Фігередо, Альваро: Севастополь: [Вірш], № 10",1,#F2A2A59,1968,"Данте, Аліг’єрі [Алігієрі]: Рицар Каччагвіда, прапрадід поетів («Божественна комедіа» - «Рай»), № 09"
"Фігулі, Маргіта: Буря всередині нас: Оповідання, № 12",1,#84B5B96,1960 - 1970,Italy
"Філакту, Такіс: [Поезії], № 04",1,#84B5B97,1960 - 1970,Italian
"Філіп, Анн: Зустрічі на пагорбку: Повість, № 03",1,#D1605E,1960 - 1970,1968
"Філіпович, Корнель: Біла рука: Оповідання, № 04",1,#E59295,1968,"Данте, Аліг’єрі [Алігієрі]: Пісна 15 16, № 09"
"Філіпович, Корнель: Міна: Оповідання, № 12",1,#F2A2A59,1970 - 1980,Italy
"Філіпович, Станіслав: Марафон: Оповідання, № 06",1,#84B5B54,1970 - 1980,Italian
"Філіппо, Едуардо де: Вертеп пана Куп’єл-ло: Комедія, № 12",1,#D1605E,1970 - 1980,1978
"Філіпсон, Ніл: Як усі люди: Роман, № 11",1,#E59296,1978,"Данте, Аліг’єрі [Алігієрі]: Радки про камінну пані: [Поезії], № 10"
"Філоктет, Рене: Надія: Вірш, № 05",1,#F2A2A60,1960 - 1970,Italy
"Фінлей, Єн Гемілтон: Сажальники картоплі і похорон старого столяра: Новела, № 04",1,#84B5B95,1960 - 1970,-
"Фінні, Джек: Я боюся: Оповідання, № 5/6",1,#84B5B96,1960 - 1970,1965
"Фіцджеральд, Френсіс Скотт: Відпущення гріхів: Оповідання, № 8/9",1,#D1605E,1965,"Данте, Аліг’єрі [Алігієрі]: Сонет V: 3 кн. «Нове житта», № 05"
"Фіцджеральд, Френсіс Скотт: Повернення до Вавілона: Оповідання, № 06",1,#E59296,1960 - 1970,Italy
"Фіш, Роберт: Напад на літак: Оповідання, № 09",1,#F2A2A60,1960 - 1970,-
"Флайяно, Енніо: Війна у популярному викладі: П’єса-фарс, № 07",1,#84B5B55,1960 - 1970,1965
"Флемінг, Ян: Із Росії - з любов’ю: Роман, № 10",1,#D1605E,1965,"Данте, Аліг’єрі [Алігієрі]: Сонети XI і XXIV: 3 кн. «Нове житта», № 05"
"Флемінг, Ян: Із Росії - з любов’ю: Роман, № 11",1,#E59297,1980 - 1990,Italy
"Флоріан, Жан-П’єр: Батько і син: [Вірш], № 06",1,#F2A2A61,1980 - 1990,Italian
"Флоріан, Мирослав: Простий мотив: [Вірш], № 02",1,#84B5B94,1980 - 1990,1987
"Фогельвайде, Вальтер фон дер: «Де тінь од липи...»: [Вірш], № 12",1,#84B5B95,1987,"Д’Арріго, Стефано: [Поезії], № 06"
"Фогельвайде, Вальтер фон дер: «Де тінь од липи...»: [Вірш], № 3;",1,#D1605E,1980 - 1990,Italy
"Фогельвайде, Вальтер фон дер: [Поезії], № 07",1,#E59297,1980 - 1990,Italian
"Фодор, Андраш: [Поезії], № 06",1,#84B5B53,1980 - 1990,1987
"Фодор, Андраш: Ленінградське кладовище: [Вірш], № 01",1,#D1605E,1987,"Де Віта, Ніно: [Поезії], № 06"
"Фодор, Йожеф: Каменотес: [Вірш], № 06",1,#E59295,1990 - 2000,Italy
"Фодор, Йожеф: Ленін: [Вірш], № 04",1,#F2A2A59,1990 - 2000,Italian
"Фокс, Лен: Колискова-бамбукова: Вірші, № 04",1,#84B5B54,1990 - 2000,1998
"Фокс, Лен: Пісенька про зрошення полів у В’єтнамі, № 04",1,#D1605E,1998,"Деледда, Грація: Що то своє дита: Опові-данна, № 04"
"Фолкнер, Вільям: 5 оповідань: Пенсільванський вокзал, № 04",1,#E59296,1980 - 1990,Italy
"Фолкнер, Вільям: В свою останню годину: Роман, № 06",1,#F2A2A60,1980 - 1990,Italian
"Фолкнер, Вільям: Велетні, № 04",1,#84B5B98,1980 - 1990,1987
"Фолкнер, Вільям: Два солдати, № 04",1,#84B5B99,1987,"Дзаккаріа, Альфонсо: [Поезії], № 06"
"Фолкнер, Вільям: Домашнє вогнище: Повість, № 07",1,#D1605E,1990 - 2000,Italy
"Фолкнер, Вільям: Еллі: Новела, № 03",1,#E59296,1990 - 2000,Italian
"Фолкнер, Вільям: Жила собі королева: Оповідання, № 07",1,#F2A2A60,1990 - 2000,1990
"Фолкнер, Вільям: Завтра і позавтра...: Оповідання, № 10",1,#84B5B55,1990,"Дзандзотто, Андреа: «Ізла Боніта»: [Вірш], № 06"
"Фолкнер, Вільям: Золотий край, № 10",1,#D1605E,1980 - 1990,Italy
"Фолкнер, Вільям: І все буде чудово, № 04",1,#E59297,1980 - 1990,Italian
"Фолкнер, Вільям: Крадії: Роман, № 01",1,#F2A2A61,1980 - 1990,1987
"Фолкнер, Вільям: Крадії: Роман, № 02",1,#84B5B97,1987,"Ді Мауро, Антоніо: [Поезії], № 06"
"Фолкнер, Вільям: Крапчасті коні: Оповідання, № 3/4",1,#84B5B98,1980 - 1990,Italy
"Фолкнер, Вільям: Не загинуть!, № 04",1,#D1605E,1980 - 1990,Italian
"Фолкнер, Вільям: Старий: Повість, № 09",1,#E59297,1980 - 1990,1983
"Фомбер, Моріс: Пісенька повернення: [Вірш], № 07",1,#F2A2A61,1983,"Доплікер, Фабіо: [Поезії], № 05"
